instrument,action,qty,price,time,commission,local_id,order_id
NQ,BUY,1,15934.5,2021-12-21 23:48:00,2.1,1,4
NQ,BUY,1,15932.5,2021-12-22 00:18:00,2.1,1,12
NQ,BUY,1,15933.5,2021-12-22 00:18:00,2.1,2,16
NQ,BUY,1,15938.25,2021-12-22 00:30:05,2.1,1,25
NQ,BUY,1,15937.25,2021-12-22 00:30:05,2.1,2,29
NQ,SELL,1,15937.0,2021-12-22 00:30:05,2.1,3,32
NQ,SELL,1,15938.0,2021-12-22 00:30:05,2.1,4,33
NQ,BUY,1,15938.5,2021-12-22 00:30:24,2.1,5,35
NQ,BUY,1,15940.0,2021-12-22 00:30:24,2.1,6,39
NQ,SELL,1,15942.25,2021-12-22 00:30:24,2.1,7,42
NQ,SELL,1,15942.0,2021-12-22 00:30:24,2.1,8,43
NQ,BUY,1,15943.25,2021-12-22 00:30:41,2.1,9,45
NQ,BUY,1,16490.5,2022-01-03 21:24:00,2.1,1,4
NQ,BUY,1,16491.0,2022-01-03 21:24:00,2.1,2,8
NQ,SELL,1,16491.0,2022-01-03 21:41:45,2.1,3,6
NQ,SELL,1,16497.5,2022-01-03 21:54:05,2.1,4,9
NQ,BUY,1,16498.25,2022-01-03 21:54:10,2.1,5,12
NQ,BUY,1,16498.5,2022-01-03 21:54:10,2.1,6,16
NQ,SELL,1,16503.25,2022-01-03 21:59:25,2.1,7,13
NQ,SELL,1,16505.25,2022-01-03 22:00:10,2.1,8,17
NQ,BUY,1,16506.0,2022-01-03 22:00:15,2.1,9,20
NQ,BUY,1,16506.5,2022-01-03 22:00:15,2.1,10,24
NQ,SELL,1,16501.75,2022-01-03 22:01:15,2.1,11,22
NQ,SELL,1,16501.75,2022-01-03 22:01:15,2.1,12,26
NQ,BUY,1,16500.75,2022-01-03 22:01:22,2.1,13,28
NQ,BUY,1,16501.25,2022-01-03 22:01:22,2.1,14,32
NQ,SELL,1,16496.25,2022-01-03 22:05:45,2.1,15,30
NQ,SELL,1,16480.0,2022-01-03 22:05:45,2.1,16,34
NQ,BUY,1,16496.5,2022-01-03 22:05:52,2.1,17,36
NQ,BUY,1,16496.5,2022-01-03 22:05:52,2.1,18,40
NQ,SELL,1,16501.5,2022-01-03 22:21:20,2.1,19,37
NQ,SELL,1,16503.75,2022-01-03 22:21:45,2.1,20,41
NQ,BUY,1,16503.5,2022-01-03 22:21:50,2.1,21,44
NQ,BUY,1,16503.5,2022-01-03 22:21:50,2.1,22,48
NQ,BUY,1,16502.5,2022-01-03 22:54:00,2.1,1,57
NQ,BUY,1,16502.5,2022-01-03 22:54:00,2.1,2,61
NQ,SELL,1,16508.0,2022-01-03 23:20:55,2.1,3,58
NQ,SELL,1,16504.25,2022-01-03 23:22:30,2.1,4,63
NQ,BUY,1,16505.25,2022-01-03 23:22:35,2.1,5,65
NQ,BUY,1,16505.25,2022-01-03 23:22:35,2.1,6,69
NQ,SELL,1,16510.5,2022-01-03 23:24:30,2.1,7,66
NQ,SELL,1,16512.5,2022-01-03 23:24:55,2.1,8,70
NQ,BUY,1,16513.25,2022-01-03 23:25:00,2.1,9,73
NQ,BUY,1,16511.75,2022-01-03 23:25:00,2.1,10,77
NQ,BUY,1,16517.25,2022-01-03 23:40:00,2.1,1,86
NQ,BUY,1,16516.75,2022-01-03 23:40:00,2.1,2,90
NQ,SELL,1,16517.25,2022-01-03 23:44:10,2.1,3,88
NQ,BUY,1,16520.5,2022-01-03 23:50:00,2.1,1,99
NQ,BUY,1,16520.25,2022-01-03 23:50:00,2.1,2,103
NQ,SELL,1,16525.75,2022-01-03 23:54:20,2.1,3,100
NQ,SELL,1,16522.5,2022-01-04 00:02:55,2.1,4,105
NQ,BUY,1,16523.5,2022-01-04 00:03:00,2.1,5,107
NQ,BUY,1,16523.5,2022-01-04 00:03:00,2.1,6,111
NQ,BUY,1,16528.0,2022-01-04 00:12:00,2.1,1,120
NQ,BUY,1,16528.5,2022-01-04 00:12:00,2.1,2,124
NQ,SELL,1,16533.0,2022-01-04 00:24:35,2.1,3,121
NQ,SELL,1,16535.5,2022-01-04 00:29:50,2.1,4,125
NQ,BUY,1,16536.25,2022-01-04 00:30:00,2.1,5,129
NQ,BUY,1,16536.25,2022-01-04 00:30:00,2.1,6,133
NQ,SELL,1,16515.75,2022-01-04 00:51:20,2.1,7,131
NQ,SELL,1,16532.25,2022-01-04 00:51:20,2.1,8,135
NQ,BUY,1,16534.0,2022-01-04 00:52:00,2.1,9,137
NQ,BUY,1,16550.5,2022-01-04 00:52:00,2.1,10,141
NQ,SELL,1,16534.0,2022-01-04 00:58:05,2.1,11,139
NQ,SELL,1,16541.0,2022-01-04 01:09:05,2.1,12,142
NQ,BUY,1,16540.0,2022-01-04 01:10:00,2.1,13,145
NQ,BUY,1,16539.75,2022-01-04 01:10:00,2.1,14,149
NQ,SELL,1,16532.5,2022-01-04 01:15:35,2.1,15,147
NQ,SELL,1,16532.25,2022-01-04 01:15:35,2.1,16,151
NQ,BUY,1,15783.75,2022-01-05 22:00:05,2.1,1,155
NQ,BUY,1,15782.5,2022-01-05 22:00:05,2.1,2,159
NQ,SELL,1,15779.25,2022-01-05 22:00:46,2.1,3,157
NQ,SELL,1,15779.25,2022-01-05 22:00:46,2.1,4,161
NQ,BUY,1,15784.0,2022-01-05 22:02:00,2.1,5,163
NQ,BUY,1,15783.25,2022-01-05 22:02:00,2.1,6,167
NQ,SELL,1,15779.75,2022-01-05 22:02:20,2.1,7,165
NQ,SELL,1,15764.0,2022-01-05 22:02:20,2.1,8,169
NQ,BUY,1,15786.0,2022-01-05 22:04:00,2.1,9,171
NQ,BUY,1,15785.5,2022-01-05 22:04:00,2.1,10,175
NQ,SELL,1,15781.75,2022-01-05 22:04:55,2.1,11,173
NQ,SELL,1,15781.75,2022-01-05 22:04:55,2.1,12,177
NQ,BUY,1,15782.75,2022-01-05 22:06:00,2.1,13,179
NQ,BUY,1,15781.0,2022-01-05 22:06:00,2.1,14,183
NQ,SELL,1,15778.25,2022-01-05 22:06:40,2.1,15,181
NQ,SELL,1,15778.25,2022-01-05 22:06:40,2.1,16,185
NQ,BUY,1,15778.25,2022-01-05 22:08:00,2.1,17,187
NQ,BUY,1,15780.0,2022-01-05 22:08:00,2.1,18,191
NQ,SELL,1,15757.75,2022-01-05 22:09:35,2.1,19,189
NQ,SELL,1,15773.5,2022-01-05 22:09:35,2.1,20,193
NQ,BUY,1,15651.0,2022-01-06 00:14:00,2.1,1,197
NQ,BUY,1,15650.75,2022-01-06 00:14:00,2.1,2,201
NQ,SELL,1,15656.0,2022-01-06 00:15:05,2.1,3,198
NQ,BUY,1,15664.0,2022-01-06 00:24:00,2.1,1,208
NQ,BUY,1,15664.75,2022-01-06 00:26:05,2.1,1,215
NQ,BUY,1,15666.0,2022-01-06 00:26:05,2.1,2,219
NQ,SELL,1,15669.75,2022-01-06 00:26:45,2.1,3,216
NQ,SELL,1,15671.75,2022-01-06 00:29:05,2.1,4,220
NQ,BUY,1,15676.5,2022-01-06 00:30:00,2.1,5,223
NQ,BUY,1,15674.0,2022-01-06 00:30:00,2.1,6,227
NQ,SELL,1,15681.5,2022-01-06 00:31:05,2.1,7,224
NQ,SELL,1,15677.0,2022-01-06 00:32:15,2.1,8,229
NQ,BUY,1,15680.25,2022-01-06 00:34:00,2.1,9,231
NQ,BUY,1,15681.0,2022-01-06 00:34:00,2.1,10,235
NQ,SELL,1,15676.0,2022-01-06 00:35:00,2.1,11,233
NQ,SELL,1,15676.0,2022-01-06 00:35:00,2.1,12,237
NQ,BUY,1,15680.0,2022-01-06 00:36:00,2.1,13,239
NQ,BUY,1,15680.25,2022-01-06 00:36:00,2.1,14,243
NQ,SELL,1,15685.0,2022-01-06 00:36:20,2.1,15,240
NQ,SELL,1,15680.25,2022-01-06 00:36:55,2.1,16,245
NQ,BUY,1,15682.5,2022-01-06 00:38:00,2.1,17,247
NQ,BUY,1,15682.75,2022-01-06 00:38:00,2.1,18,251
NQ,SELL,1,15678.0,2022-01-06 00:40:35,2.1,19,249
NQ,SELL,1,15678.0,2022-01-06 00:40:35,2.1,20,253
NQ,BUY,1,15678.75,2022-01-06 00:42:00,2.1,21,255
NQ,BUY,1,15680.25,2022-01-06 00:42:00,2.1,22,259
NQ,SELL,1,15679.25,2022-01-06 00:45:05,2.1,23,257
NQ,SELL,1,15685.75,2022-01-06 00:46:25,2.1,24,260
NQ,BUY,1,15685.0,2022-01-06 00:48:00,2.1,25,263
NQ,BUY,1,15685.5,2022-01-06 00:48:00,2.1,26,267
NQ,SELL,1,15690.0,2022-01-06 00:49:00,2.1,27,264
NQ,SELL,1,15685.0,2022-01-06 00:50:40,2.1,28,269
NQ,BUY,1,15681.0,2022-01-06 00:52:00,2.1,29,271
NQ,BUY,1,15681.75,2022-01-06 00:52:00,2.1,30,275
NQ,SELL,1,15676.5,2022-01-06 00:53:35,2.1,31,273
NQ,SELL,1,15676.5,2022-01-06 00:53:35,2.1,32,277
NQ,BUY,1,15675.0,2022-01-06 00:54:00,2.1,33,279
NQ,BUY,1,15675.0,2022-01-06 00:54:00,2.1,34,283
NQ,SELL,1,15671.5,2022-01-06 00:55:50,2.1,35,281
NQ,SELL,1,15671.5,2022-01-06 00:55:50,2.1,36,285
NQ,BUY,1,15673.0,2022-01-06 00:56:00,2.1,37,287
NQ,BUY,1,15670.75,2022-01-06 00:56:00,2.1,38,291
NQ,SELL,1,15678.25,2022-01-06 00:57:10,2.1,39,288
NQ,SELL,1,15680.0,2022-01-06 00:57:20,2.1,40,292
NQ,BUY,1,15680.5,2022-01-06 00:58:00,2.1,41,295
NQ,BUY,1,15681.25,2022-01-06 00:58:00,2.1,42,299
NQ,SELL,1,15685.5,2022-01-06 00:59:30,2.1,43,296
NQ,SELL,1,15680.5,2022-01-06 00:59:45,2.1,44,301
NQ,BUY,1,15678.75,2022-01-06 01:00:05,2.1,45,303
NQ,BUY,1,15680.25,2022-01-06 01:00:05,2.1,46,307
NQ,SELL,1,15674.5,2022-01-06 01:00:35,2.1,47,305
NQ,SELL,1,15674.5,2022-01-06 01:00:35,2.1,48,309
NQ,BUY,1,15672.5,2022-01-06 01:26:00,2.1,49,311
NQ,BUY,1,15672.5,2022-01-06 01:26:00,2.1,50,315
NQ,SELL,1,15677.5,2022-01-06 01:26:40,2.1,51,312
NQ,SELL,1,15680.5,2022-01-06 01:26:50,2.1,52,316
NQ,BUY,1,15678.75,2022-01-06 01:28:00,2.1,53,319
NQ,BUY,1,15678.0,2022-01-06 01:28:00,2.1,54,323
NQ,SELL,1,15675.0,2022-01-06 01:29:10,2.1,55,321
NQ,SELL,1,15659.5,2022-01-06 01:29:10,2.1,56,325
NQ,BUY,1,15676.5,2022-01-06 01:30:00,2.1,57,327
NQ,BUY,1,15677.25,2022-01-06 01:30:00,2.1,58,331
NQ,SELL,1,15672.5,2022-01-06 01:30:40,2.1,59,329
NQ,SELL,1,15672.5,2022-01-06 01:30:40,2.1,60,333
NQ,BUY,1,15679.75,2022-01-06 01:32:00,2.1,61,335
NQ,BUY,1,15678.25,2022-01-06 01:32:00,2.1,62,339
NQ,SELL,1,15675.5,2022-01-06 01:32:10,2.1,63,337
NQ,SELL,1,15660.0,2022-01-06 01:32:10,2.1,64,341
NQ,BUY,1,15676.75,2022-01-06 01:34:00,2.1,65,343
NQ,BUY,1,15676.25,2022-01-06 01:34:00,2.1,66,347
NQ,SELL,1,15672.5,2022-01-06 01:35:30,2.1,67,345
NQ,SELL,1,15672.5,2022-01-06 01:35:30,2.1,68,349
NQ,BUY,1,15679.0,2022-01-06 01:36:00,2.1,69,351
NQ,BUY,1,15679.75,2022-01-06 01:36:00,2.1,70,355
NQ,SELL,1,15684.0,2022-01-06 01:36:35,2.1,71,352
NQ,SELL,1,15686.0,2022-01-06 01:37:10,2.1,72,356
NQ,BUY,1,15675.5,2022-01-06 01:54:00,2.1,73,359
NQ,BUY,1,15676.25,2022-01-06 01:54:00,2.1,74,363
NQ,SELL,1,15680.5,2022-01-06 01:55:05,2.1,75,360
NQ,SELL,1,15682.5,2022-01-06 01:55:10,2.1,76,364
NQ,BUY,1,15682.25,2022-01-06 01:56:00,2.1,77,367
NQ,BUY,1,15684.5,2022-01-06 01:56:00,2.1,78,371
NQ,SELL,1,15662.25,2022-01-06 01:57:00,2.1,79,369
NQ,SELL,1,15677.75,2022-01-06 01:57:00,2.1,80,373
NQ,BUY,1,15682.5,2022-01-06 01:58:00,2.1,81,375
NQ,BUY,1,15681.75,2022-01-06 01:58:00,2.1,82,379
NQ,SELL,1,15677.75,2022-01-06 01:58:15,2.1,83,377
NQ,SELL,1,15662.25,2022-01-06 01:58:15,2.1,84,381
NQ,BUY,1,15682.5,2022-01-06 02:00:00,2.1,85,383
NQ,BUY,1,15683.75,2022-01-06 02:00:00,2.1,86,387
NQ,SELL,1,15681.75,2022-01-06 02:00:35,2.1,87,385
NQ,SELL,1,15689.5,2022-01-06 02:01:05,2.1,88,388
NQ,BUY,1,15692.5,2022-01-06 02:02:00,2.1,89,391
NQ,BUY,1,15694.25,2022-01-06 02:02:00,2.1,90,395
NQ,SELL,1,15697.5,2022-01-06 02:02:30,2.1,91,392
NQ,SELL,1,15700.0,2022-01-06 02:02:30,2.1,92,396
NQ,BUY,1,15699.0,2022-01-06 02:04:00,2.1,93,399
NQ,BUY,1,15699.25,2022-01-06 02:04:00,2.1,94,403
NQ,SELL,1,15704.0,2022-01-06 02:04:40,2.1,95,400
NQ,SELL,1,15706.5,2022-01-06 02:04:50,2.1,96,404
NQ,BUY,1,15761.75,2022-01-06 02:46:00,2.1,97,407
NQ,BUY,1,15760.5,2022-01-06 02:46:00,2.1,98,411
NQ,SELL,1,15757.5,2022-01-06 02:46:25,2.1,99,409
NQ,SELL,1,15741.75,2022-01-06 02:46:25,2.1,100,413
NQ,BUY,1,15753.5,2022-01-06 02:48:00,2.1,101,415
NQ,BUY,1,15752.25,2022-01-06 02:48:00,2.1,102,419
NQ,SELL,1,15758.5,2022-01-06 02:48:30,2.1,103,416
NQ,SELL,1,15760.5,2022-01-06 02:48:50,2.1,104,420
NQ,BUY,1,15764.25,2022-01-06 02:50:00,2.1,105,423
NQ,BUY,1,15762.75,2022-01-06 02:50:00,2.1,106,427
NQ,SELL,1,15759.0,2022-01-06 02:50:25,2.1,107,425
NQ,SELL,1,15743.25,2022-01-06 02:50:25,2.1,108,429
NQ,BUY,1,15754.25,2022-01-06 02:52:00,2.1,109,431
NQ,BUY,1,15752.0,2022-01-06 02:52:00,2.1,110,435
NQ,SELL,1,15750.25,2022-01-06 02:52:00,2.1,111,433
NQ,SELL,1,15750.25,2022-01-06 02:52:00,2.1,112,437
NQ,BUY,1,15741.25,2022-01-06 02:54:00,2.1,113,439
NQ,BUY,1,15741.0,2022-01-06 02:54:00,2.1,114,443
NQ,SELL,1,15746.25,2022-01-06 02:55:00,2.1,115,440
NQ,SELL,1,15741.75,2022-01-06 02:55:50,2.1,116,445
NQ,BUY,1,15745.25,2022-01-06 02:56:00,2.1,117,447
NQ,BUY,1,15747.5,2022-01-06 02:56:00,2.1,118,451
NQ,SELL,1,15740.75,2022-01-06 02:57:30,2.1,119,449
NQ,SELL,1,15740.75,2022-01-06 02:57:30,2.1,120,453
NQ,BUY,1,15737.5,2022-01-06 02:58:00,2.1,121,455
NQ,BUY,1,15739.5,2022-01-06 02:58:00,2.1,122,459
NQ,SELL,1,15742.5,2022-01-06 02:58:20,2.1,123,456
NQ,SELL,1,15744.75,2022-01-06 02:58:35,2.1,124,460
NQ,BUY,1,15742.75,2022-01-06 03:00:00,2.1,125,463
NQ,BUY,1,15741.75,2022-01-06 03:00:00,2.1,126,467
NQ,SELL,1,15742.25,2022-01-06 03:00:12,2.1,127,470
NQ,SELL,1,15741.75,2022-01-06 03:00:12,2.1,128,471
NQ,BUY,1,15750.75,2022-01-06 03:02:00,2.1,129,473
NQ,BUY,1,15755.0,2022-01-06 03:02:00,2.1,130,477
NQ,SELL,1,15754.75,2022-01-06 03:02:00,2.1,131,480
NQ,SELL,1,15752.0,2022-01-06 03:02:00,2.1,132,481
NQ,BUY,1,15759.75,2022-01-06 03:04:00,2.1,133,483
NQ,BUY,1,15758.5,2022-01-06 03:04:00,2.1,134,487
NQ,SELL,1,15760.0,2022-01-06 03:04:12,2.1,135,485
NQ,SELL,1,15766.75,2022-01-06 03:04:30,2.1,136,488
NQ,BUY,1,15768.0,2022-01-06 03:06:00,2.1,137,491
NQ,BUY,1,15766.25,2022-01-06 03:06:00,2.1,138,495
NQ,SELL,1,15763.5,2022-01-06 03:06:30,2.1,139,493
NQ,SELL,1,15763.5,2022-01-06 03:06:30,2.1,140,497
NQ,BUY,1,15764.75,2022-01-06 03:08:00,2.1,141,499
NQ,BUY,1,15763.0,2022-01-06 03:08:00,2.1,142,503
NQ,SELL,1,15761.75,2022-01-06 03:08:10,2.1,143,501
NQ,SELL,1,15760.75,2022-01-06 03:08:20,2.1,144,505
NQ,BUY,1,15752.25,2022-01-06 03:10:00,2.1,145,507
NQ,BUY,1,15752.25,2022-01-06 03:10:00,2.1,146,511
NQ,SELL,1,15757.25,2022-01-06 03:10:12,2.1,147,508
NQ,SELL,1,15759.25,2022-01-06 03:10:20,2.1,148,512
NQ,BUY,1,15750.5,2022-01-06 03:12:00,2.1,149,515
NQ,BUY,1,15751.75,2022-01-06 03:12:00,2.1,150,519
NQ,SELL,1,15751.25,2022-01-06 03:12:10,2.1,151,517
NQ,SELL,1,15751.25,2022-01-06 03:12:15,2.1,152,522
NQ,BUY,1,15745.5,2022-01-06 03:14:00,2.1,153,524
NQ,BUY,1,15745.0,2022-01-06 03:14:00,2.1,154,528
NQ,SELL,1,15741.0,2022-01-06 03:14:25,2.1,155,526
NQ,SELL,1,15725.5,2022-01-06 03:14:25,2.1,156,530
NQ,BUY,1,15740.0,2022-01-06 03:18:00,2.1,157,532
NQ,BUY,1,15740.5,2022-01-06 03:18:00,2.1,158,536
NQ,SELL,1,15720.0,2022-01-06 03:18:15,2.1,159,534
NQ,SELL,1,15735.5,2022-01-06 03:18:15,2.1,160,538
NQ,BUY,1,15744.75,2022-01-06 03:20:00,2.1,161,540
NQ,BUY,1,15745.5,2022-01-06 03:20:00,2.1,162,544
NQ,SELL,1,15744.25,2022-01-06 03:20:40,2.1,163,542
NQ,SELL,1,15744.25,2022-01-06 03:20:40,2.1,164,546
NQ,BUY,1,15743.25,2022-01-06 03:56:00,2.1,165,548
NQ,BUY,1,15830.0,2022-01-06 11:04:00,2.1,1,552
NQ,BUY,1,15841.25,2022-01-06 19:56:00,2.1,1,4
NQ,BUY,1,15841.75,2022-01-06 19:56:00,2.1,2,8
NQ,SELL,1,15841.25,2022-01-06 19:58:30,2.1,3,6
NQ,SELL,1,15848.25,2022-01-06 20:04:50,2.1,4,9
NQ,BUY,1,15849.0,2022-01-06 20:06:00,2.1,5,12
NQ,BUY,1,15849.75,2022-01-06 20:06:00,2.1,6,16
NQ,SELL,1,15849.0,2022-01-06 20:08:20,2.1,7,14
NQ,SELL,1,15845.0,2022-01-06 20:09:50,2.1,8,18
NQ,BUY,1,15847.0,2022-01-06 20:10:00,2.1,9,20
NQ,BUY,1,15846.5,2022-01-06 20:10:00,2.1,10,24
NQ,SELL,1,15827.25,2022-01-06 20:11:40,2.1,11,22
NQ,SELL,1,15843.0,2022-01-06 20:11:40,2.1,12,26
NQ,BUY,1,15842.0,2022-01-06 20:12:00,2.1,13,28
NQ,BUY,1,15843.0,2022-01-06 20:12:00,2.1,14,32
NQ,SELL,1,15837.75,2022-01-06 20:17:00,2.1,15,30
NQ,SELL,1,15837.75,2022-01-06 20:17:00,2.1,16,34
NQ,BUY,1,15835.75,2022-01-06 20:18:00,2.1,17,36
NQ,BUY,1,15836.25,2022-01-06 20:18:00,2.1,18,40
NQ,SELL,1,15836.5,2022-01-06 20:19:55,2.1,19,38
NQ,SELL,1,15842.75,2022-01-06 20:27:20,2.1,20,41
NQ,BUY,1,15842.75,2022-01-06 20:28:00,2.1,21,44
NQ,BUY,1,15842.75,2022-01-06 20:28:00,2.1,22,48
NQ,SELL,1,15822.5,2022-01-06 20:32:40,2.1,23,46
NQ,SELL,1,15838.25,2022-01-06 20:32:40,2.1,24,50
NQ,BUY,1,15838.25,2022-01-06 20:34:00,2.1,25,52
NQ,BUY,1,15838.0,2022-01-06 20:34:00,2.1,26,56
NQ,SELL,1,15837.0,2022-01-06 20:35:20,2.1,27,54
NQ,SELL,1,15833.0,2022-01-06 20:38:15,2.1,28,58
NQ,BUY,1,15804.5,2022-01-06 21:54:00,2.1,29,60
NQ,BUY,1,15804.75,2022-01-06 21:54:00,2.1,30,64
NQ,SELL,1,15809.75,2022-01-06 21:56:10,2.1,31,61
NQ,SELL,1,15811.75,2022-01-06 21:56:10,2.1,32,65
NQ,BUY,1,15810.5,2022-01-06 21:58:00,2.1,33,68
NQ,BUY,1,15811.25,2022-01-06 21:58:00,2.1,34,72
NQ,SELL,1,15806.0,2022-01-06 22:01:11,2.1,35,70
NQ,SELL,1,15806.0,2022-01-06 22:01:11,2.1,36,74
NQ,BUY,1,15807.75,2022-01-06 22:02:00,2.1,37,76
NQ,BUY,1,15808.5,2022-01-06 22:02:00,2.1,38,80
NQ,SELL,1,15808.25,2022-01-06 22:04:35,2.1,39,78
NQ,SELL,1,15803.5,2022-01-06 22:10:00,2.1,40,82
NQ,BUY,1,15805.25,2022-01-06 22:10:05,2.1,41,84
NQ,BUY,1,15803.5,2022-01-06 22:10:05,2.1,42,88
NQ,SELL,1,15800.5,2022-01-06 22:10:30,2.1,43,86
NQ,SELL,1,15800.5,2022-01-06 22:10:30,2.1,44,90
NQ,BUY,1,15804.0,2022-01-06 22:14:00,2.1,45,92
NQ,BUY,1,15803.0,2022-01-06 22:18:00,2.1,1,99
NQ,BUY,1,15803.0,2022-01-06 22:18:00,2.1,2,103
NQ,SELL,1,15808.0,2022-01-06 22:20:15,2.1,3,100
NQ,SELL,1,15804.25,2022-01-06 22:21:15,2.1,4,105
NQ,BUY,1,15808.5,2022-01-06 22:22:00,2.1,5,107
NQ,BUY,1,15808.5,2022-01-06 22:22:00,2.1,6,111
NQ,SELL,1,15813.5,2022-01-06 22:24:20,2.1,7,108
NQ,SELL,1,15815.75,2022-01-06 22:24:30,2.1,8,112
NQ,BUY,1,15818.25,2022-01-06 22:26:00,2.1,9,115
NQ,BUY,1,15818.25,2022-01-06 22:26:00,2.1,10,119
NQ,SELL,1,15813.5,2022-01-06 22:26:30,2.1,11,117
NQ,SELL,1,15813.5,2022-01-06 22:26:30,2.1,12,121
NQ,BUY,1,15816.5,2022-01-06 22:28:00,2.1,13,123
NQ,BUY,1,15817.25,2022-01-06 22:28:00,2.1,14,127
NQ,SELL,1,15821.5,2022-01-06 22:28:40,2.1,15,124
NQ,SELL,1,15816.75,2022-01-06 22:30:00,2.1,16,129
NQ,BUY,1,15819.75,2022-01-06 22:30:05,2.1,17,131
NQ,BUY,1,15818.25,2022-01-06 22:30:05,2.1,18,135
NQ,SELL,1,15815.5,2022-01-06 22:30:40,2.1,19,133
NQ,SELL,1,15799.75,2022-01-06 22:30:40,2.1,20,137
NQ,BUY,1,15814.0,2022-01-06 22:32:00,2.1,21,139
NQ,BUY,1,15814.0,2022-01-06 22:32:00,2.1,22,143
NQ,SELL,1,15810.0,2022-01-06 22:32:30,2.1,23,141
NQ,SELL,1,15810.0,2022-01-06 22:32:30,2.1,24,145
NQ,BUY,1,15808.5,2022-01-06 22:34:00,2.1,25,147
NQ,BUY,1,15809.0,2022-01-06 22:34:00,2.1,26,151
NQ,SELL,1,15787.75,2022-01-06 22:35:15,2.1,27,149
NQ,SELL,1,15803.5,2022-01-06 22:35:15,2.1,28,153
NQ,BUY,1,15806.25,2022-01-06 22:38:00,2.1,29,155
NQ,BUY,1,15806.25,2022-01-06 22:38:00,2.1,30,159
NQ,SELL,1,15801.75,2022-01-06 22:40:05,2.1,31,157
NQ,SELL,1,15801.75,2022-01-06 22:40:05,2.1,32,161
NQ,BUY,1,15806.0,2022-01-06 22:44:00,2.1,33,163
NQ,BUY,1,15806.25,2022-01-06 22:44:00,2.1,34,167
NQ,SELL,1,15801.75,2022-01-06 22:47:05,2.1,35,165
NQ,SELL,1,15801.75,2022-01-06 22:47:05,2.1,36,169
NQ,BUY,1,15789.25,2022-01-07 00:00:00,2.1,37,173
NQ,BUY,1,15791.25,2022-01-07 00:00:00,2.1,38,177
NQ,SELL,1,15790.5,2022-01-07 00:01:00,2.1,39,175
NQ,SELL,1,15785.25,2022-01-07 00:03:20,2.1,40,179
NQ,BUY,1,15788.0,2022-01-07 00:04:00,2.1,41,181
NQ,BUY,1,15788.25,2022-01-07 00:04:00,2.1,42,185
NQ,SELL,1,15793.0,2022-01-07 00:08:00,2.1,43,182
NQ,SELL,1,15787.75,2022-01-07 00:08:55,2.1,44,187
NQ,BUY,1,15776.0,2022-01-07 00:56:00,2.1,45,190
NQ,BUY,1,15775.0,2022-01-07 00:56:00,2.1,46,194
NQ,SELL,1,15781.25,2022-01-07 00:58:45,2.1,47,191
NQ,SELL,1,15783.0,2022-01-07 00:58:55,2.1,48,195
NQ,BUY,1,15786.25,2022-01-07 01:00:00,2.1,49,198
NQ,BUY,1,15784.75,2022-01-07 01:00:00,2.1,50,202
NQ,SELL,1,15782.0,2022-01-07 01:00:30,2.1,51,200
NQ,SELL,1,15782.0,2022-01-07 01:00:30,2.1,52,204
NQ,BUY,1,15787.25,2022-01-07 01:02:00,2.1,53,206
NQ,BUY,1,15787.0,2022-01-07 01:02:00,2.1,54,210
NQ,SELL,1,15781.75,2022-01-07 01:02:45,2.1,55,208
NQ,SELL,1,15781.75,2022-01-07 01:02:45,2.1,56,212
NQ,BUY,1,15784.0,2022-01-07 01:04:00,2.1,57,214
NQ,BUY,1,15782.0,2022-01-07 01:04:00,2.1,58,218
NQ,SELL,1,15780.25,2022-01-07 01:04:00,2.1,59,216
NQ,SELL,1,15779.0,2022-01-07 01:04:35,2.1,60,220
NQ,BUY,1,15778.0,2022-01-07 01:06:00,2.1,61,222
NQ,BUY,1,15777.5,2022-01-07 01:06:00,2.1,62,226
NQ,SELL,1,15783.0,2022-01-07 01:07:45,2.1,63,223
NQ,SELL,1,15780.0,2022-01-07 01:08:25,2.1,64,228
NQ,BUY,1,15784.75,2022-01-07 01:10:00,2.1,65,230
NQ,BUY,1,15784.75,2022-01-07 01:10:00,2.1,66,234
NQ,SELL,1,15764.0,2022-01-07 01:11:05,2.1,67,232
NQ,SELL,1,15779.75,2022-01-07 01:11:05,2.1,68,236
NQ,BUY,1,15779.75,2022-01-07 01:12:00,2.1,69,238
NQ,BUY,1,15779.75,2022-01-07 01:12:00,2.1,70,242
NQ,SELL,1,15775.0,2022-01-07 01:20:20,2.1,71,240
NQ,SELL,1,15775.0,2022-01-07 01:20:20,2.1,72,244
NQ,BUY,1,15780.75,2022-01-07 01:22:00,2.1,73,246
NQ,BUY,1,15781.25,2022-01-07 01:22:00,2.1,74,250
NQ,SELL,1,15776.0,2022-01-07 01:23:25,2.1,75,248
NQ,SELL,1,15760.25,2022-01-07 01:23:25,2.1,76,252
NQ,BUY,1,15777.0,2022-01-07 01:24:00,2.1,77,254
NQ,BUY,1,15777.75,2022-01-07 01:24:00,2.1,78,258
NQ,SELL,1,15777.0,2022-01-07 01:29:40,2.1,79,256
NQ,SELL,1,15777.25,2022-01-07 01:32:40,2.1,80,260
NQ,BUY,1,15783.75,2022-01-07 01:34:05,2.1,81,262
NQ,BUY,1,15783.75,2022-01-07 01:34:05,2.1,82,266
NQ,SELL,1,15788.75,2022-01-07 01:34:40,2.1,83,263
NQ,SELL,1,15790.75,2022-01-07 01:34:40,2.1,84,267
